lat,lon,boxName,boxId,unit,value,createdAt
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.41,2018-10-27T21:42:22.859Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.33,2018-10-27T21:41:56.719Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.38,2018-10-27T21:41:30.589Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.41,2018-10-27T21:41:04.458Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.38,2018-10-27T21:40:38.328Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.33,2018-10-27T21:40:12.205Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.42,2018-10-27T21:39:46.060Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.42,2018-10-27T21:39:19.913Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.49,2018-10-27T21:38:53.781Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.41,2018-10-27T21:38:27.653Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.44,2018-10-27T21:38:01.495Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.44,2018-10-27T21:37:35.361Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.46,2018-10-27T21:37:09.229Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.46,2018-10-27T21:36:43.052Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.45,2018-10-27T21:36:16.918Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.44,2018-10-27T21:35:50.791Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.41,2018-10-27T21:35:24.655Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.48,2018-10-27T21:34:58.522Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.42,2018-10-27T21:34:32.370Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.34,2018-10-27T21:34:06.243Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.45,2018-10-27T21:33:40.112Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.46,2018-10-27T21:33:13.985Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.44,2018-10-27T21:32:47.925Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.45,2018-10-27T21:32:21.713Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.38,2018-10-27T21:31:55.587Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.6,2018-10-27T21:31:29.348Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.52,2018-10-27T21:31:03.183Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.61,2018-10-27T21:30:37.052Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.56,2018-10-27T21:30:10.919Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.58,2018-10-27T21:29:44.784Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.56,2018-10-27T21:29:18.655Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.66,2018-10-27T21:28:52.498Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.63,2018-10-27T21:28:26.363Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.64,2018-10-27T21:28:00.238Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.64,2018-10-27T21:27:34.106Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.69,2018-10-27T21:27:07.971Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.61,2018-10-27T21:26:41.818Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.69,2018-10-27T21:26:15.664Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.61,2018-10-27T21:25:49.492Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.56,2018-10-27T21:25:23.434Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.69,2018-10-27T21:24:57.182Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.64,2018-10-27T21:24:31.055Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.6,2018-10-27T21:24:04.931Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.64,2018-10-27T21:23:38.794Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.63,2018-10-27T21:23:12.663Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.61,2018-10-27T21:22:46.503Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.63,2018-10-27T21:22:20.371Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.66,2018-10-27T21:21:54.235Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.74,2018-10-27T21:21:28.082Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.74,2018-10-27T21:21:01.928Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.79,2018-10-27T21:20:35.780Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.74,2018-10-27T21:20:09.634Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.78,2018-10-27T21:19:43.476Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.82,2018-10-27T21:19:17.342Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.92,2018-10-27T21:18:51.203Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.92,2018-10-27T21:18:25.058Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.74,2018-10-27T21:17:58.979Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.73,2018-10-27T21:17:32.765Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.87,2018-10-27T21:17:06.632Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.85,2018-10-27T21:16:40.453Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.84,2018-10-27T21:16:14.313Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.78,2018-10-27T21:15:48.187Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.73,2018-10-27T21:15:22.054Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.71,2018-10-27T21:14:55.898Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.73,2018-10-27T21:14:29.737Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.78,2018-10-27T21:14:03.612Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.78,2018-10-27T21:13:37.528Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.84,2018-10-27T21:13:11.420Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.82,2018-10-27T21:12:45.182Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.79,2018-10-27T21:12:19.053Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.85,2018-10-27T21:11:52.901Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.84,2018-10-27T21:11:26.766Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.89,2018-10-27T21:11:00.629Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.94,2018-10-27T21:10:34.501Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.99,2018-10-27T21:10:08.368Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.88,2018-10-27T21:09:42.237Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.97,2018-10-27T21:09:16.104Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,9,2018-10-27T21:08:49.950Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,9.02,2018-10-27T21:08:23.793Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.99,2018-10-27T21:07:57.659Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.89,2018-10-27T21:07:31.528Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.94,2018-10-27T21:07:05.397Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.99,2018-10-27T21:06:39.268Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,9.1,2018-10-27T21:06:13.136Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,8.97,2018-10-27T21:05:47.010Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,9.03,2018-10-27T21:05:20.924Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,9.06,2018-10-27T21:04:54.729Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,9.06,2018-10-27T21:04:28.591Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,9.1,2018-10-27T21:04:02.438Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,9.06,2018-10-27T21:03:36.306Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,9.11,2018-10-27T21:03:10.177Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,9.19,2018-10-27T21:02:44.051Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,9.13,2018-10-27T21:02:17.917Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,9.14,2018-10-27T21:01:51.789Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,9.19,2018-10-27T21:01:25.663Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,9.1,2018-10-27T21:00:59.525Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,9.14,2018-10-27T21:00:33.398Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,9.19,2018-10-27T21:00:07.265Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,9.19,2018-10-27T20:59:41.110Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,9.16,2018-10-27T20:59:14.980Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,9.16,2018-10-27T20:58:48.806Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,9.11,2018-10-27T20:58:22.677Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,9.11,2018-10-27T20:57:56.497Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,9.19,2018-10-27T20:57:30.364Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,9.13,2018-10-27T20:57:04.210Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,9.13,2018-10-27T20:56:38.251Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,9.11,2018-10-27T20:56:11.944Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,9.23,2018-10-27T20:55:45.799Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,9.23,2018-10-27T20:55:19.670Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,9.23,2018-10-27T20:54:53.515Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,9.22,2018-10-27T20:54:27.332Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,9.29,2018-10-27T20:54:01.197Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,9.23,2018-10-27T20:53:35.065Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,9.29,2018-10-27T20:53:08.931Z
51.957090029248754,7.640642523765564,WG Wolbecker Str.,56957f3ab3de1fe0052532da,°C,9.31,2018-10-27T20:52:42.804Z
